bill_id,customer_id,billing_month,amount_due,amount_paid,payment_status,payment_date
BILL003492,CUST0118,2024-03-01,99.99,99.99,Paid,2024-03-09
BILL003493,CUST0118,2024-04-01,94.99,94.99,Paid,2024-04-04
BILL003494,CUST0118,2024-05-01,94.99,94.99,Paid,2024-05-05
BILL003495,CUST0118,2024-06-01,94.99,94.99,Paid,2024-06-09
BILL003496,CUST0118,2024-07-01,89.99,89.99,Paid,2024-07-09
BILL003497,CUST0118,2024-08-01,104.99,104.99,Paid,2024-08-03
BILL003498,CUST0118,2024-09-01,104.99,104.99,Paid,2024-09-04
BILL003499,CUST0118,2024-10-01,94.99,94.99,Paid,2024-10-04
BILL003500,CUST0118,2024-11-01,94.99,94.99,Paid,2024-11-02
BILL003501,CUST0118,2024-12-01,94.99,94.99,Paid,2024-12-04
BILL003502,CUST0118,2025-01-01,94.99,94.99,Paid,2025-01-03
BILL003503,CUST0118,2025-02-01,94.99,94.99,Paid,2025-02-05
BILL003504,CUST0118,2025-03-01,99.99,99.99,Late,2025-03-26
BILL003505,CUST0118,2025-04-01,89.99,89.99,Paid,2025-04-02
BILL003506,CUST0118,2025-05-01,94.99,94.99,Paid,2025-05-03
BILL003507,CUST0118,2025-06-01,104.99,104.99,Paid,2025-06-08
BILL003508,CUST0118,2025-07-01,94.99,94.99,Paid,2025-07-04
BILL003509,CUST0118,2025-08-01,94.99,94.99,Late,2025-08-18
BILL003510,CUST0118,2025-09-01,104.99,104.99,Paid,2025-09-11
BILL003511,CUST0118,2025-10-01,94.99,94.99,Paid,2025-10-07
BILL003512,CUST0118,2025-11-01,89.99,89.99,Paid,2025-11-08
BILL003513,CUST0118,2025-12-01,94.99,94.99,Paid,2025-12-08
BILL003514,CUST0118,2026-01-01,94.99,94.99,Paid,2026-01-09
BILL003515,CUST0118,2026-02-01,89.99,89.99,Paid,2026-02-07
BILL003516,CUST0118,2026-03-01,99.99,99.99,Paid,2026-03-11
BILL003517,CUST0118,2026-04-01,104.99,104.99,Paid,2026-04-04
BILL003518,CUST0118,2026-05-01,94.99,94.99,Paid,2026-05-07
BILL003519,CUST0118,2026-06-01,99.99,99.99,Paid,2026-06-04
BILL003520,CUST0119,2023-07-01,89.99,89.99,Paid,2023-07-08
BILL003521,CUST0119,2023-08-01,94.99,94.99,Paid,2023-08-05
BILL003522,CUST0119,2023-09-01,94.99,94.99,Paid,2023-09-03
BILL003523,CUST0119,2023-10-01,94.99,94.99,Paid,2023-10-03
BILL003524,CUST0119,2023-11-01,94.99,94.99,Paid,2023-11-03
BILL003525,CUST0119,2023-12-01,94.99,94.99,Paid,2023-12-10
BILL003526,CUST0119,2024-01-01,94.99,94.99,Paid,2024-01-02
BILL003527,CUST0119,2024-02-01,94.99,94.99,Late,2024-02-17
BILL003528,CUST0119,2024-03-01,94.99,94.99,Paid,2024-03-03
BILL003529,CUST0119,2024-04-01,89.99,89.99,Paid,2024-04-11
BILL003530,CUST0119,2024-05-01,99.99,99.99,Late,2024-05-20
BILL003531,CUST0119,2024-06-01,104.99,104.99,Paid,2024-06-08
BILL003532,CUST0119,2024-07-01,94.99,94.99,Paid,2024-07-03
BILL003533,CUST0119,2024-08-01,104.99,104.99,Paid,2024-08-09
BILL003534,CUST0119,2024-09-01,94.99,94.99,Paid,2024-09-07
BILL003535,CUST0119,2024-10-01,89.99,89.99,Paid,2024-10-11
BILL003536,CUST0119,2024-11-01,104.99,104.99,Paid,2024-11-11
BILL003537,CUST0119,2024-12-01,104.99,104.99,Paid,2024-12-02
BILL003538,CUST0119,2025-01-01,94.99,94.99,Paid,2025-01-05
BILL003539,CUST0119,2025-02-01,89.99,89.99,Paid,2025-02-06
BILL003540,CUST0119,2025-03-01,94.99,94.99,Late,2025-03-18
BILL003541,CUST0119,2025-04-01,89.99,89.99,Paid,2025-04-06
BILL003542,CUST0119,2025-05-01,99.99,99.99,Paid,2025-05-02
BILL003543,CUST0119,2025-06-01,94.99,94.99,Paid,2025-06-05
BILL003544,CUST0119,2025-07-01,104.99,104.99,Paid,2025-07-09
BILL003545,CUST0119,2025-08-01,104.99,104.99,Paid,2025-08-03
BILL003546,CUST0119,2025-09-01,94.99,94.99,Paid,2025-09-10
BILL003547,CUST0119,2025-10-01,94.99,94.99,Paid,2025-10-05
BILL003548,CUST0119,2025-11-01,94.99,94.99,Paid,2025-11-07
BILL003549,CUST0119,2025-12-01,94.99,94.99,Paid,2025-12-11
BILL003550,CUST0119,2026-01-01,94.99,94.99,Paid,2026-01-10
BILL003551,CUST0119,2026-02-01,104.99,104.99,Paid,2026-02-02
BILL003552,CUST0119,2026-03-01,94.99,94.99,Paid,2026-03-02
BILL003553,CUST0119,2026-04-01,94.99,94.99,Paid,2026-04-02
BILL003554,CUST0119,2026-05-01,94.99,94.99,Paid,2026-05-05
BILL003555,CUST0119,2026-06-01,99.99,99.99,Paid,2026-06-02
BILL003556,CUST0120,2023-07-01,49.99,49.99,Paid,2023-07-02
BILL003557,CUST0120,2023-08-01,49.99,49.99,Paid,2023-08-08
BILL003558,CUST0120,2023-09-01,59.99,59.99,Paid,2023-09-10
BILL003559,CUST0120,2023-10-01,54.99,54.99,Paid,2023-10-06
BILL003560,CUST0120,2023-11-01,44.99,44.99,Paid,2023-11-08
BILL003561,CUST0120,2023-12-01,49.99,37.69,Partial,2023-12-16
BILL003562,CUST0120,2024-01-01,44.99,44.99,Paid,2024-01-11
BILL003563,CUST0120,2024-02-01,49.99,49.99,Paid,2024-02-05
BILL003564,CUST0120,2024-03-01,49.99,23.39,Partial,2024-03-16
BILL003565,CUST0120,2024-04-01,44.99,44.99,Paid,2024-04-05
BILL003566,CUST0120,2024-05-01,54.99,54.99,Paid,2024-05-06
BILL003567,CUST0120,2024-06-01,49.99,49.99,Paid,2024-06-09
BILL003568,CUST0120,2024-07-01,49.99,49.99,Paid,2024-07-02
BILL003569,CUST0120,2024-08-01,49.99,49.99,Late,2024-08-18
BILL003570,CUST0120,2024-09-01,59.99,59.99,Paid,2024-09-03
BILL003571,CUST0120,2024-10-01,54.99,54.99,Paid,2024-10-09
BILL003572,CUST0120,2024-11-01,49.99,49.99,Paid,2024-11-02
BILL003573,CUST0120,2024-12-01,49.99,49.99,Paid,2024-12-03
BILL003574,CUST0120,2025-01-01,54.99,54.99,Paid,2025-01-07
BILL003575,CUST0120,2025-02-01,54.99,54.99,Paid,2025-02-11
BILL003576,CUST0120,2025-03-01,49.99,49.99,Paid,2025-03-05
BILL003577,CUST0120,2025-04-01,59.99,59.99,Paid,2025-04-04
BILL003578,CUST0120,2025-05-01,49.99,49.99,Paid,2025-05-06
BILL003579,CUST0120,2025-06-01,49.99,49.99,Paid,2025-06-10
BILL003580,CUST0120,2025-07-01,54.99,54.99,Paid,2025-07-09
BILL003581,CUST0120,2025-08-01,44.99,44.99,Paid,2025-08-11
BILL003582,CUST0120,2025-09-01,49.99,49.99,Late,2025-09-24
BILL003583,CUST0120,2025-10-01,59.99,59.99,Paid,2025-10-11
BILL003584,CUST0120,2025-11-01,44.99,44.99,Paid,2025-11-10
BILL003585,CUST0120,2025-12-01,44.99,44.99,Paid,2025-12-07
BILL003586,CUST0120,2026-01-01,49.99,49.99,Paid,2026-01-09
BILL003587,CUST0120,2026-02-01,49.99,49.99,Paid,2026-02-10
BILL003588,CUST0120,2026-03-01,59.99,33.56,Partial,2026-03-09
BILL003589,CUST0120,2026-04-01,44.99,44.99,Paid,2026-04-03
BILL003590,CUST0120,2026-05-01,54.99,54.99,Paid,2026-05-03
BILL003591,CUST0120,2026-06-01,44.99,21.8,Partial,2026-06-15
BILL003592,CUST0121,2023-08-01,159.98,159.98,Paid,2023-08-04
BILL003593,CUST0121,2023-09-01,154.98,154.98,Paid,2023-09-09
BILL003594,CUST0121,2023-10-01,159.98,159.98,Paid,2023-10-02
BILL003595,CUST0121,2023-11-01,159.98,159.98,Paid,2023-11-05
BILL003596,CUST0121,2023-12-01,159.98,159.98,Paid,2023-12-05
BILL003597,CUST0121,2024-01-01,159.98,159.98,Paid,2024-01-10
BILL003598,CUST0121,2024-02-01,164.98,164.98,Paid,2024-02-03
BILL003599,CUST0121,2024-03-01,164.98,164.98,Paid,2024-03-02
BILL003600,CUST0121,2024-04-01,169.98,169.98,Paid,2024-04-04
BILL003601,CUST0121,2024-05-01,164.98,164.98,Paid,2024-05-10
BILL003602,CUST0121,2024-06-01,159.98,159.98,Paid,2024-06-06
BILL003603,CUST0121,2024-07-01,164.98,164.98,Paid,2024-07-10
BILL003604,CUST0121,2024-08-01,159.98,159.98,Paid,2024-08-07
BILL003605,CUST0121,2024-09-01,159.98,159.98,Late,2024-09-21
BILL003606,CUST0121,2024-10-01,159.98,159.98,Late,2024-10-22
BILL003607,CUST0121,2024-11-01,154.98,154.98,Paid,2024-11-07
BILL003608,CUST0121,2024-12-01,154.98,154.98,Paid,2024-12-04
BILL003609,CUST0121,2025-01-01,169.98,169.98,Paid,2025-01-08
BILL003610,CUST0121,2025-02-01,164.98,164.98,Paid,2025-02-03
BILL003611,CUST0121,2025-03-01,154.98,154.98,Paid,2025-03-04
BILL003612,CUST0121,2025-04-01,159.98,159.98,Paid,2025-04-11
BILL003613,CUST0121,2025-05-01,169.98,169.98,Paid,2025-05-11
BILL003614,CUST0121,2025-06-01,169.98,169.98,Paid,2025-06-05
BILL003615,CUST0121,2025-07-01,159.98,159.98,Paid,2025-07-06
BILL003616,CUST0121,2025-08-01,159.98,159.98,Late,2025-08-17
BILL003617,CUST0121,2025-09-01,169.98,169.98,Paid,2025-09-03
BILL003618,CUST0121,2025-10-01,169.98,169.98,Paid,2025-10-10
BILL003619,CUST0121,2025-11-01,169.98,169.98,Paid,2025-11-08
BILL003620,CUST0121,2025-12-01,164.98,164.98,Paid,2025-12-07
BILL003621,CUST0121,2026-01-01,159.98,159.98,Paid,2026-01-11
BILL003622,CUST0121,2026-02-01,169.98,69.91,Partial,2026-02-20
BILL003623,CUST0121,2026-03-01,164.98,164.98,Paid,2026-03-04
BILL003624,CUST0121,2026-04-01,159.98,159.98,Paid,2026-04-08
BILL003625,CUST0121,2026-05-01,154.98,154.98,Paid,2026-05-04
BILL003626,CUST0121,2026-06-01,159.98,159.98,Paid,2026-06-02
BILL003627,CUST0122,2023-07-01,124.99,124.99,Paid,2023-07-04
BILL003628,CUST0122,2023-08-01,129.99,129.99,Paid,2023-08-07
BILL003629,CUST0122,2023-09-01,124.99,124.99,Paid,2023-09-02
BILL003630,CUST0122,2023-10-01,139.99,139.99,Paid,2023-10-06
BILL003631,CUST0122,2023-11-01,129.99,129.99,Paid,2023-11-03
BILL003632,CUST0122,2023-12-01,124.99,124.99,Paid,2023-12-02
BILL003633,CUST0122,2024-01-01,129.99,129.99,Paid,2024-01-11
BILL003634,CUST0122,2024-02-01,134.99,134.99,Paid,2024-02-02
BILL003635,CUST0122,2024-03-01,129.99,129.99,Paid,2024-03-10
BILL003636,CUST0122,2024-04-01,124.99,124.99,Paid,2024-04-10
BILL003637,CUST0122,2024-05-01,139.99,139.99,Paid,2024-05-02
BILL003638,CUST0122,2024-06-01,139.99,139.99,Paid,2024-06-04
BILL003639,CUST0122,2024-07-01,129.99,129.99,Paid,2024-07-06
BILL003640,CUST0122,2024-08-01,139.99,139.99,Paid,2024-08-06
BILL003641,CUST0122,2024-09-01,134.99,134.99,Paid,2024-09-08
BILL003642,CUST0122,2024-10-01,134.99,134.99,Paid,2024-10-03
BILL003643,CUST0122,2024-11-01,139.99,139.99,Paid,2024-11-07
BILL003644,CUST0122,2024-12-01,129.99,129.99,Paid,2024-12-03
BILL003645,CUST0122,2025-01-01,139.99,139.99,Paid,2025-01-06
BILL003646,CUST0122,2025-02-01,129.99,129.99,Paid,2025-02-11
BILL003647,CUST0122,2025-03-01,129.99,129.99,Paid,2025-03-08
BILL003648,CUST0122,2025-04-01,139.99,139.99,Paid,2025-04-06
BILL003649,CUST0122,2025-05-01,129.99,129.99,Paid,2025-05-02
BILL003650,CUST0122,2025-06-01,134.99,134.99,Paid,2025-06-06
BILL003651,CUST0122,2025-07-01,129.99,129.99,Paid,2025-07-03
BILL003652,CUST0122,2025-08-01,129.99,129.99,Paid,2025-08-07
BILL003653,CUST0122,2025-09-01,134.99,134.99,Paid,2025-09-09
BILL003654,CUST0122,2025-10-01,134.99,134.99,Paid,2025-10-07
BILL003655,CUST0122,2025-11-01,124.99,124.99,Paid,2025-11-03
BILL003656,CUST0122,2025-12-01,129.99,129.99,Paid,2025-12-05
BILL003657,CUST0122,2026-01-01,129.99,129.99,Paid,2026-01-11
BILL003658,CUST0122,2026-02-01,134.99,134.99,Paid,2026-02-06
BILL003659,CUST0122,2026-03-01,134.99,134.99,Paid,2026-03-08
BILL003660,CUST0122,2026-04-01,134.99,134.99,Paid,2026-04-04
BILL003661,CUST0122,2026-05-01,134.99,134.99,Paid,2026-05-03
BILL003662,CUST0122,2026-06-01,129.99,129.99,Paid,2026-06-02
BILL003663,CUST0123,2023-07-01,204.98,204.98,Paid,2023-07-02
BILL003664,CUST0123,2023-08-01,199.98,199.98,Paid,2023-08-02
BILL003665,CUST0123,2023-09-01,199.98,199.98,Paid,2023-09-07
BILL003666,CUST0123,2023-10-01,209.98,209.98,Late,2023-10-20
BILL003667,CUST0123,2023-11-01,199.98,199.98,Late,2023-11-29
BILL003668,CUST0123,2023-12-01,199.98,199.98,Paid,2023-12-03
BILL003669,CUST0123,2024-01-01,199.98,199.98,Late,2024-01-18
BILL003670,CUST0123,2024-02-01,204.98,204.98,Paid,2024-02-11
BILL003671,CUST0123,2024-03-01,199.98,199.98,Paid,2024-03-02
BILL003672,CUST0123,2024-04-01,199.98,199.98,Paid,2024-04-06
BILL003673,CUST0123,2024-05-01,199.98,199.98,Paid,2024-05-04
BILL003674,CUST0123,2024-06-01,199.98,199.98,Paid,2024-06-11
BILL003675,CUST0123,2024-07-01,204.98,204.98,Paid,2024-07-11
BILL003676,CUST0123,2024-08-01,194.98,194.98,Paid,2024-08-03
BILL003677,CUST0123,2024-09-01,209.98,209.98,Paid,2024-09-06
BILL003678,CUST0123,2024-10-01,199.98,199.98,Paid,2024-10-10
BILL003679,CUST0123,2024-11-01,209.98,209.98,Paid,2024-11-08
BILL003680,CUST0123,2024-12-01,199.98,199.98,Paid,2024-12-04
BILL003681,CUST0123,2025-01-01,199.98,199.98,Paid,2025-01-09
BILL003682,CUST0123,2025-02-01,199.98,199.98,Paid,2025-02-02
BILL003683,CUST0123,2025-03-01,204.98,204.98,Paid,2025-03-02
BILL003684,CUST0123,2025-04-01,199.98,199.98,Paid,2025-04-08
BILL003685,CUST0123,2025-05-01,209.98,209.98,Paid,2025-05-03
BILL003686,CUST0123,2025-06-01,209.98,209.98,Paid,2025-06-08
BILL003687,CUST0123,2025-07-01,194.98,194.98,Paid,2025-07-09
BILL003688,CUST0123,2025-08-01,209.98,209.98,Paid,2025-08-07
BILL003689,CUST0123,2025-09-01,199.98,199.98,Paid,2025-09-03
BILL003690,CUST0123,2025-10-01,199.98,199.98,Paid,2025-10-03
BILL003691,CUST0123,2025-11-01,209.98,209.98,Paid,2025-11-03
BILL003692,CUST0123,2025-12-01,199.98,199.98,Paid,2025-12-07
BILL003693,CUST0123,2026-01-01,209.98,209.98,Paid,2026-01-08
BILL003694,CUST0123,2026-02-01,209.98,209.98,Paid,2026-02-09
BILL003695,CUST0123,2026-03-01,209.98,209.98,Paid,2026-03-10
BILL003696,CUST0123,2026-04-01,194.98,194.98,Paid,2026-04-10
BILL003697,CUST0123,2026-05-01,204.98,204.98,Paid,2026-05-03
BILL003698,CUST0123,2026-06-01,209.98,209.98,Late,2026-06-22
BILL003699,CUST0124,2023-07-01,204.98,204.98,Late,2023-07-28
BILL003700,CUST0124,2023-08-01,204.98,204.98,Paid,2023-08-02
BILL003701,CUST0124,2023-09-01,204.98,204.98,Paid,2023-09-08
BILL003702,CUST0124,2023-10-01,204.98,204.98,Paid,2023-10-02
BILL003703,CUST0124,2023-11-01,204.98,204.98,Paid,2023-11-09
BILL003704,CUST0124,2023-12-01,199.98,199.98,Paid,2023-12-05
BILL003705,CUST0124,2024-01-01,204.98,204.98,Late,2024-01-18
BILL003706,CUST0124,2024-02-01,209.98,209.98,Paid,2024-02-11
BILL003707,CUST0124,2024-03-01,204.98,204.98,Paid,2024-03-09
BILL003708,CUST0124,2024-04-01,209.98,209.98,Paid,2024-04-06
BILL003709,CUST0124,2024-05-01,204.98,204.98,Paid,2024-05-10
BILL003710,CUST0124,2024-06-01,204.98,204.98,Paid,2024-06-05
BILL003711,CUST0124,2024-07-01,204.98,204.98,Paid,2024-07-05
BILL003712,CUST0124,2024-08-01,204.98,204.98,Paid,2024-08-10
BILL003713,CUST0124,2024-09-01,214.98,214.98,Paid,2024-09-09
BILL003714,CUST0124,2024-10-01,204.98,204.98,Paid,2024-10-04
BILL003715,CUST0124,2024-11-01,209.98,209.98,Paid,2024-11-04
BILL003716,CUST0124,2024-12-01,204.98,204.98,Paid,2024-12-08
BILL003717,CUST0124,2025-01-01,204.98,204.98,Paid,2025-01-06
BILL003718,CUST0124,2025-02-01,214.98,214.98,Paid,2025-02-09
BILL003719,CUST0124,2025-03-01,209.98,209.98,Paid,2025-03-07
BILL003720,CUST0124,2025-04-01,204.98,204.98,Paid,2025-04-11
BILL003721,CUST0124,2025-05-01,204.98,204.98,Paid,2025-05-03
BILL003722,CUST0124,2025-06-01,209.98,209.98,Paid,2025-06-10
BILL003723,CUST0124,2025-07-01,204.98,204.98,Paid,2025-07-07
BILL003724,CUST0124,2025-08-01,204.98,204.98,Paid,2025-08-02
BILL003725,CUST0124,2025-09-01,209.98,209.98,Paid,2025-09-04
BILL003726,CUST0124,2025-10-01,214.98,214.98,Paid,2025-10-06
BILL003727,CUST0124,2025-11-01,204.98,204.98,Late,2025-11-23
BILL003728,CUST0124,2025-12-01,214.98,214.98,Paid,2025-12-04
BILL003729,CUST0124,2026-01-01,204.98,204.98,Late,2026-01-24
BILL003730,CUST0124,2026-02-01,204.98,204.98,Paid,2026-02-08
BILL003731,CUST0124,2026-03-01,204.98,204.98,Paid,2026-03-11
BILL003732,CUST0124,2026-04-01,204.98,204.98,Paid,2026-04-03
BILL003733,CUST0124,2026-05-01,209.98,209.98,Paid,2026-05-10
BILL003734,CUST0124,2026-06-01,204.98,204.98,Paid,2026-06-02
BILL003735,CUST0125,2023-07-01,194.98,194.98,Paid,2023-07-11
BILL003736,CUST0125,2023-08-01,209.98,209.98,Paid,2023-08-08
BILL003737,CUST0125,2023-09-01,209.98,209.98,Paid,2023-09-04
BILL003738,CUST0125,2023-10-01,199.98,199.98,Paid,2023-10-09
BILL003739,CUST0125,2023-11-01,204.98,204.98,Paid,2023-11-05
BILL003740,CUST0125,2023-12-01,199.98,199.98,Paid,2023-12-09
BILL003741,CUST0125,2024-01-01,209.98,209.98,Paid,2024-01-07
BILL003742,CUST0125,2024-02-01,204.98,204.98,Paid,2024-02-10
BILL003743,CUST0125,2024-03-01,194.98,194.98,Late,2024-03-19
BILL003744,CUST0125,2024-04-01,199.98,199.98,Paid,2024-04-06
BILL003745,CUST0125,2024-05-01,199.98,199.98,Paid,2024-05-04
BILL003746,CUST0125,2024-06-01,199.98,199.98,Paid,2024-06-11
BILL003747,CUST0125,2024-07-01,199.98,199.98,Paid,2024-07-06
BILL003748,CUST0125,2024-08-01,199.98,199.98,Paid,2024-08-10
BILL003749,CUST0125,2024-09-01,199.98,199.98,Paid,2024-09-05
BILL003750,CUST0125,2024-10-01,209.98,209.98,Late,2024-10-20
BILL003751,CUST0125,2024-11-01,199.98,199.98,Paid,2024-11-07
BILL003752,CUST0125,2024-12-01,194.98,194.98,Late,2024-12-26
BILL003753,CUST0125,2025-01-01,199.98,199.98,Paid,2025-01-03
BILL003754,CUST0125,2025-02-01,199.98,199.98,Paid,2025-02-04
BILL003755,CUST0125,2025-03-01,199.98,199.98,Paid,2025-03-04
BILL003756,CUST0125,2025-04-01,204.98,204.98,Paid,2025-04-02
BILL003757,CUST0125,2025-05-01,199.98,199.98,Paid,2025-05-05
BILL003758,CUST0125,2025-06-01,199.98,199.98,Paid,2025-06-07
BILL003759,CUST0125,2025-07-01,199.98,199.98,Late,2025-07-28
BILL003760,CUST0125,2025-08-01,194.98,194.98,Paid,2025-08-05
BILL003761,CUST0125,2025-09-01,204.98,204.98,Paid,2025-09-11
BILL003762,CUST0125,2025-10-01,204.98,204.98,Paid,2025-10-02
BILL003763,CUST0125,2025-11-01,194.98,194.98,Paid,2025-11-03
BILL003764,CUST0125,2025-12-01,199.98,199.98,Paid,2025-12-03
BILL003765,CUST0125,2026-01-01,199.98,199.98,Paid,2026-01-07
BILL003766,CUST0125,2026-02-01,209.98,209.98,Paid,2026-02-09
BILL003767,CUST0125,2026-03-01,199.98,199.98,Paid,2026-03-07
BILL003768,CUST0125,2026-04-01,199.98,199.98,Paid,2026-04-06
BILL003769,CUST0125,2026-05-01,199.98,199.98,Paid,2026-05-04
BILL003770,CUST0125,2026-06-01,199.98,199.98,Paid,2026-06-09
BILL003771,CUST0126,2024-07-01,114.99,0.0,Unpaid,
BILL003772,CUST0126,2024-08-01,114.99,114.99,Late,2024-08-26
BILL003773,CUST0126,2024-09-01,124.99,0.0,Unpaid,
BILL003774,CUST0126,2024-10-01,114.99,114.99,Paid,2024-10-10
BILL003775,CUST0126,2024-11-01,114.99,80.89,Partial,2024-11-19
BILL003776,CUST0126,2024-12-01,114.99,45.34,Partial,2024-12-09
BILL003777,CUST0126,2025-01-01,119.99,75.47,Partial,2025-01-09
BILL003778,CUST0126,2025-02-01,114.99,114.99,Paid,2025-02-07
BILL003779,CUST0126,2025-03-01,114.99,114.99,Late,2025-03-22
BILL003780,CUST0126,2025-04-01,114.99,114.99,Paid,2025-04-06
BILL003781,CUST0126,2025-05-01,109.99,109.99,Paid,2025-05-04
BILL003782,CUST0126,2025-06-01,114.99,114.99,Paid,2025-06-03
BILL003783,CUST0126,2025-07-01,109.99,109.99,Paid,2025-07-08
BILL003784,CUST0126,2025-08-01,114.99,114.99,Paid,2025-08-04
BILL003785,CUST0126,2025-09-01,109.99,109.99,Paid,2025-09-03
BILL003786,CUST0126,2025-10-01,124.99,91.75,Partial,2025-10-18
BILL003787,CUST0126,2025-11-01,114.99,79.04,Partial,2025-11-18
BILL003788,CUST0126,2025-12-01,109.99,109.99,Paid,2025-12-06
BILL003789,CUST0126,2026-01-01,114.99,114.99,Paid,2026-01-07
BILL003790,CUST0126,2026-02-01,114.99,80.6,Partial,2026-02-23
BILL003791,CUST0126,2026-03-01,114.99,114.99,Late,2026-03-23
BILL003792,CUST0126,2026-04-01,119.99,119.99,Paid,2026-04-03
BILL003793,CUST0126,2026-05-01,124.99,124.99,Paid,2026-05-04
BILL003794,CUST0126,2026-06-01,124.99,124.99,Paid,2026-06-09
BILL003795,CUST0127,2023-07-01,199.98,199.98,Paid,2023-07-07
BILL003796,CUST0127,2023-08-01,199.98,199.98,Late,2023-08-26
BILL003797,CUST0127,2023-09-01,209.98,209.98,Paid,2023-09-05
BILL003798,CUST0127,2023-10-01,194.98,194.98,Paid,2023-10-04
BILL003799,CUST0127,2023-11-01,199.98,199.98,Paid,2023-11-11
BILL003800,CUST0127,2023-12-01,199.98,199.98,Paid,2023-12-07
BILL003801,CUST0127,2024-01-01,199.98,199.98,Paid,2024-01-02
BILL003802,CUST0127,2024-02-01,199.98,199.98,Paid,2024-02-03
BILL003803,CUST0127,2024-03-01,209.98,209.98,Paid,2024-03-04
BILL003804,CUST0127,2024-04-01,194.98,194.98,Paid,2024-04-09
BILL003805,CUST0127,2024-05-01,194.98,194.98,Paid,2024-05-03
BILL003806,CUST0127,2024-06-01,204.98,204.98,Paid,2024-06-06
BILL003807,CUST0127,2024-07-01,209.98,209.98,Paid,2024-07-05
BILL003808,CUST0127,2024-08-01,194.98,194.98,Paid,2024-08-07
BILL003809,CUST0127,2024-09-01,199.98,199.98,Paid,2024-09-09
BILL003810,CUST0127,2024-10-01,204.98,204.98,Paid,2024-10-03
BILL003811,CUST0127,2024-11-01,199.98,199.98,Paid,2024-11-02
BILL003812,CUST0127,2024-12-01,194.98,194.98,Paid,2024-12-02
BILL003813,CUST0127,2025-01-01,204.98,204.98,Paid,2025-01-02
BILL003814,CUST0127,2025-02-01,199.98,199.98,Paid,2025-02-05
BILL003815,CUST0127,2025-03-01,199.98,199.98,Late,2025-03-22
BILL003816,CUST0127,2025-04-01,204.98,204.98,Paid,2025-04-09
BILL003817,CUST0127,2025-05-01,199.98,199.98,Paid,2025-05-08
BILL003818,CUST0127,2025-06-01,199.98,199.98,Paid,2025-06-09
BILL003819,CUST0127,2025-07-01,204.98,204.98,Paid,2025-07-05
BILL003820,CUST0127,2025-08-01,199.98,199.98,Paid,2025-08-09
BILL003821,CUST0127,2025-09-01,194.98,194.98,Paid,2025-09-06
BILL003822,CUST0127,2025-10-01,199.98,199.98,Paid,2025-10-08
BILL003823,CUST0127,2025-11-01,204.98,204.98,Late,2025-11-26
BILL003824,CUST0127,2025-12-01,199.98,199.98,Paid,2025-12-06
BILL003825,CUST0127,2026-01-01,209.98,209.98,Paid,2026-01-06
BILL003826,CUST0127,2026-02-01,209.98,209.98,Late,2026-02-27
BILL003827,CUST0127,2026-03-01,199.98,199.98,Paid,2026-03-07
BILL003828,CUST0127,2026-04-01,199.98,199.98,Paid,2026-04-02
BILL003829,CUST0127,2026-05-01,199.98,199.98,Paid,2026-05-09
BILL003830,CUST0127,2026-06-01,194.98,194.98,Late,2026-06-23
BILL003831,CUST0128,2023-07-01,149.99,149.99,Late,2023-07-28
BILL003832,CUST0128,2023-08-01,139.99,139.99,Paid,2023-08-10
BILL003833,CUST0128,2023-09-01,139.99,139.99,Paid,2023-09-10
BILL003834,CUST0128,2023-10-01,139.99,139.99,Paid,2023-10-02
BILL003835,CUST0128,2023-11-01,149.99,149.99,Paid,2023-11-02
BILL003836,CUST0128,2023-12-01,139.99,139.99,Paid,2023-12-11
BILL003837,CUST0128,2024-01-01,139.99,139.99,Paid,2024-01-03
BILL003838,CUST0128,2024-02-01,139.99,139.99,Paid,2024-02-02
BILL003839,CUST0128,2024-03-01,139.99,139.99,Paid,2024-03-02
BILL003840,CUST0128,2024-04-01,144.99,144.99,Paid,2024-04-06
BILL003841,CUST0128,2024-05-01,149.99,149.99,Paid,2024-05-08
BILL003842,CUST0128,2024-06-01,139.99,139.99,Paid,2024-06-04
BILL003843,CUST0128,2024-07-01,134.99,134.99,Paid,2024-07-05
BILL003844,CUST0128,2024-08-01,139.99,139.99,Paid,2024-08-09
BILL003845,CUST0128,2024-09-01,144.99,144.99,Paid,2024-09-03
BILL003846,CUST0128,2024-10-01,139.99,139.99,Paid,2024-10-06
BILL003847,CUST0128,2024-11-01,139.99,139.99,Paid,2024-11-03
BILL003848,CUST0128,2024-12-01,149.99,149.99,Paid,2024-12-10
BILL003849,CUST0128,2025-01-01,149.99,149.99,Paid,2025-01-10
BILL003850,CUST0128,2025-02-01,144.99,144.99,Paid,2025-02-06
BILL003851,CUST0128,2025-03-01,139.99,139.99,Paid,2025-03-11
BILL003852,CUST0128,2025-04-01,144.99,144.99,Paid,2025-04-03
BILL003853,CUST0128,2025-05-01,139.99,139.99,Paid,2025-05-08
BILL003854,CUST0128,2025-06-01,134.99,134.99,Paid,2025-06-08
BILL003855,CUST0128,2025-07-01,139.99,139.99,Paid,2025-07-08
BILL003856,CUST0128,2025-08-01,144.99,144.99,Paid,2025-08-11
BILL003857,CUST0128,2025-09-01,134.99,134.99,Paid,2025-09-10
BILL003858,CUST0128,2025-10-01,144.99,144.99,Paid,2025-10-03
BILL003859,CUST0128,2025-11-01,139.99,139.99,Paid,2025-11-10
